domain,equipment_type,variant,value,name,english,source
weapon_special,12,available_shots,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,168,0xA8,0xA8,mh4edit-mit-save-id-en-fallback
weapon_special,12,available_shots,171,0xAB,0xAB,mh4edit-mit-save-id-en-fallback
weapon_special,12,deviation,0,无,(None),mh4g-dex-build7
weapon_special,12,deviation,1,左右/小,LR Mild,mh4g-dex-build7
weapon_special,12,deviation,2,左右/大,LR Severe,mh4g-dex-build7
weapon_special,12,deviation,3,左侧/小,L Mild,mh4g-dex-build7
weapon_special,12,deviation,4,左侧/大,L Severe,mh4g-dex-build7
weapon_special,12,deviation,5,右侧/小,R Mild,mh4g-dex-build7
weapon_special,12,deviation,6,右侧/大,R Severe,mh4g-dex-build7
weapon_special,12,recoil,1,小,Low,mh4g-dex-build7
weapon_special,12,recoil,2,偏小,Some,mh4g-dex-build7
weapon_special,12,recoil,3,中,Average,mh4g-dex-build7
weapon_special,12,recoil,4,大,High,mh4g-dex-build7
weapon_special,12,reload_speed,1,快,Fast,mh4g-dex-build7
weapon_special,12,reload_speed,2,稍快,Abv.Avg,mh4g-dex-build7
weapon_special,12,reload_speed,3,普通,Average,mh4g-dex-build7
weapon_special,12,reload_speed,4,稍慢,Bel.Avg,mh4g-dex-build7
weapon_special,12,reload_speed,5,慢,Slow,mh4g-dex-build7
weapon_special,13,affinity_boost,0,Affinity +0%,Affinity +0%,mh4edit-mit-save-id-en-fallback
weapon_special,13,affinity_boost,1,Affinity +10%,Affinity +10%,mh4edit-mit-save-id-en-fallback
weapon_special,13,affinity_boost,2,Affinity +20%,Affinity +20%,mh4edit-mit-save-id-en-fallback
weapon_special,14,dex_phial,1,强击瓶,Power,mh4g-dex-build7
weapon_special,14,dex_phial,2,麻痹瓶,Para,mh4g-dex-build7
weapon_special,14,dex_phial,3,毒瓶,Poison,mh4g-dex-build7
weapon_special,14,dex_phial,4,灭龙瓶,Dragon,mh4g-dex-build7
weapon_special,14,dex_phial,5,强属性瓶,Element,mh4g-dex-build7
weapon_special,14,dex_phial,6,减气瓶,Exhaust,mh4g-dex-build7
weapon_special,14,dex_phial,7,榴弹瓶,Impact,mh4g-dex-build7
weapon_special,14,relic_phial,0,Power,Power,mh4edit-mit-save-id-en-fallback
weapon_special,14,relic_phial,1,Element,Element,mh4edit-mit-save-id-en-fallback
weapon_special,14,relic_phial,2,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
weapon_special,14,relic_phial,3,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
weapon_special,14,relic_phial,4,Exhaust,Exhaust,mh4edit-mit-save-id-en-fallback
weapon_special,14,relic_phial,5,Poison,Poison,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,0,Normal Lvl 1,Normal Lvl 1,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,1,Wide Lvl 1,Wide Lvl 1,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,2,Long Lvl 1,Long Lvl 1,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,3,Normal Lvl 2,Normal Lvl 2,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,4,Wide Lvl 2,Wide Lvl 2,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,5,Long Lvl 2,Long Lvl 2,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,6,Normal Lvl 3,Normal Lvl 3,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,7,Wide Lvl 3,Wide Lvl 3,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,8,Long Lvl 3,Long Lvl 3,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,9,Normal Lvl 4,Normal Lvl 4,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,10,Wide Lvl 4,Wide Lvl 4,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,11,Long Lvl 4,Long Lvl 4,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,12,Normal Lvl 5,Normal Lvl 5,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,13,Wide Lvl 5,Wide Lvl 5,mh4edit-mit-save-id-en-fallback
weapon_special,15,shelling,14,Long Lvl 5,Long Lvl 5,mh4edit-mit-save-id-en-fallback
weapon_special,15,shot_type,1,通常1,Normal L1,mh4g-dex-build7
weapon_special,15,shot_type,2,通常2,Normal L2,mh4g-dex-build7
weapon_special,15,shot_type,3,通常3,Normal L3,mh4g-dex-build7
weapon_special,15,shot_type,4,通常4,Normal L4,mh4g-dex-build7
weapon_special,15,shot_type,5,通常5,Normal L5,mh4g-dex-build7
weapon_special,15,shot_type,6,扩散1,Wide L1,mh4g-dex-build7
weapon_special,15,shot_type,7,扩散2,Wide L2,mh4g-dex-build7
weapon_special,15,shot_type,8,扩散3,Wide L3,mh4g-dex-build7
weapon_special,15,shot_type,9,扩散4,Wide L4,mh4g-dex-build7
weapon_special,15,shot_type,10,扩散5,Wide L5,mh4g-dex-build7
weapon_special,15,shot_type,11,放射1,Long L1,mh4g-dex-build7
weapon_special,15,shot_type,12,放射2,Long L2,mh4g-dex-build7
weapon_special,15,shot_type,13,放射3,Long L3,mh4g-dex-build7
weapon_special,15,shot_type,14,放射4,Long L4,mh4g-dex-build7
weapon_special,15,shot_type,15,放射5,Long L5,mh4g-dex-build7
weapon_special,15,shot_type,16,贯通1,Pierce L1,mh4g-dex-build7
weapon_special,15,shot_type,17,贯通2,Pierce L2,mh4g-dex-build7
weapon_special,15,shot_type,18,贯通3,Pierce L3,mh4g-dex-build7
weapon_special,15,shot_type,19,贯通4,Pierce L4,mh4g-dex-build7
weapon_special,15,shot_type,20,贯通5,Pierce L5,mh4g-dex-build7
weapon_special,15,shot_type,21,连射1,Rapid L1,mh4g-dex-build7
weapon_special,15,shot_type,22,连射2,Rapid L2,mh4g-dex-build7
weapon_special,15,shot_type,23,连射3,Rapid L3,mh4g-dex-build7
weapon_special,15,shot_type,24,连射4,Rapid L4,mh4g-dex-build7
weapon_special,15,shot_type,25,连射5,Rapid L5,mh4g-dex-build7
weapon_special,15,shot_type,26,扩散1,Spread L1,mh4g-dex-build7
weapon_special,15,shot_type,27,扩散2,Spread L2,mh4g-dex-build7
weapon_special,15,shot_type,28,扩散3,Spread L3,mh4g-dex-build7
weapon_special,15,shot_type,29,扩散4,Spread L4,mh4g-dex-build7
weapon_special,15,shot_type,30,扩散5,Spread L5,mh4g-dex-build7
weapon_special,15,shot_type,31,通常,Normal,mh4g-dex-build7
weapon_special,15,shot_type,32,扩散,Wide,mh4g-dex-build7
weapon_special,15,shot_type,33,放射,Long,mh4g-dex-build7
weapon_special,15,shot_type,34,贯通,Pierce,mh4g-dex-build7
weapon_special,15,shot_type,35,连射,Rapid,mh4g-dex-build7
weapon_special,15,shot_type,36,扩散,Spread,mh4g-dex-build7
weapon_special,16,arc_type,1,放射型,Wide,mh4g-dex-build7
weapon_special,16,arc_type,2,集中型,Focus,mh4g-dex-build7
weapon_special,16,arc_type,3,爆裂型,Blast,mh4g-dex-build7
weapon_special,16,arc_type,4,刚射型,Power,mh4g-dex-build7
weapon_special,16,reserved,0,(Nothing),(Nothing),mh4edit-mit-save-id-en-fallback
weapon_special,16,shot_type,1,通常1,Normal L1,mh4g-dex-build7
weapon_special,16,shot_type,2,通常2,Normal L2,mh4g-dex-build7
weapon_special,16,shot_type,3,通常3,Normal L3,mh4g-dex-build7
weapon_special,16,shot_type,4,通常4,Normal L4,mh4g-dex-build7
weapon_special,16,shot_type,5,通常5,Normal L5,mh4g-dex-build7
weapon_special,16,shot_type,6,扩散1,Wide L1,mh4g-dex-build7
weapon_special,16,shot_type,7,扩散2,Wide L2,mh4g-dex-build7
weapon_special,16,shot_type,8,扩散3,Wide L3,mh4g-dex-build7
weapon_special,16,shot_type,9,扩散4,Wide L4,mh4g-dex-build7
weapon_special,16,shot_type,10,扩散5,Wide L5,mh4g-dex-build7
weapon_special,16,shot_type,11,放射1,Long L1,mh4g-dex-build7
weapon_special,16,shot_type,12,放射2,Long L2,mh4g-dex-build7
weapon_special,16,shot_type,13,放射3,Long L3,mh4g-dex-build7
weapon_special,16,shot_type,14,放射4,Long L4,mh4g-dex-build7
weapon_special,16,shot_type,15,放射5,Long L5,mh4g-dex-build7
weapon_special,16,shot_type,16,贯通1,Pierce L1,mh4g-dex-build7
weapon_special,16,shot_type,17,贯通2,Pierce L2,mh4g-dex-build7
weapon_special,16,shot_type,18,贯通3,Pierce L3,mh4g-dex-build7
weapon_special,16,shot_type,19,贯通4,Pierce L4,mh4g-dex-build7
weapon_special,16,shot_type,20,贯通5,Pierce L5,mh4g-dex-build7
weapon_special,16,shot_type,21,连射1,Rapid L1,mh4g-dex-build7
weapon_special,16,shot_type,22,连射2,Rapid L2,mh4g-dex-build7
weapon_special,16,shot_type,23,连射3,Rapid L3,mh4g-dex-build7
weapon_special,16,shot_type,24,连射4,Rapid L4,mh4g-dex-build7
weapon_special,16,shot_type,25,连射5,Rapid L5,mh4g-dex-build7
weapon_special,16,shot_type,26,扩散1,Spread L1,mh4g-dex-build7
weapon_special,16,shot_type,27,扩散2,Spread L2,mh4g-dex-build7
weapon_special,16,shot_type,28,扩散3,Spread L3,mh4g-dex-build7
weapon_special,16,shot_type,29,扩散4,Spread L4,mh4g-dex-build7
weapon_special,16,shot_type,30,扩散5,Spread L5,mh4g-dex-build7
weapon_special,16,shot_type,31,通常,Normal,mh4g-dex-build7
weapon_special,16,shot_type,32,扩散,Wide,mh4g-dex-build7
weapon_special,16,shot_type,33,放射,Long,mh4g-dex-build7
weapon_special,16,shot_type,34,贯通,Pierce,mh4g-dex-build7
weapon_special,16,shot_type,35,连射,Rapid,mh4g-dex-build7
weapon_special,16,shot_type,36,扩散,Spread,mh4g-dex-build7
weapon_special,17,affinity_boost,0,Affinity +0%,Affinity +0%,mh4edit-mit-save-id-en-fallback
weapon_special,17,affinity_boost,1,Affinity +10%,Affinity +10%,mh4edit-mit-save-id-en-fallback
weapon_special,17,affinity_boost,2,Affinity +20%,Affinity +20%,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,0,White	Red     Blue,White	Red     Blue,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,2,Purple	Red     Blue,Purple	Red     Blue,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,4,White	Red     Green,White	Red     Green,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,6,Purple	Red     Green,Purple	Red     Green,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,8,White	Red     Aqua,White	Red     Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,10,Purple	Red     Aqua,Purple	Red     Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,12,White	Red     Yellow,White	Red     Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,14,Purple	Red     Yellow,Purple	Red     Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,16,White	Blue	Green,White	Blue	Green,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,18,Purple	Blue	Green,Purple	Blue	Green,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,20,White	Blue	Aqua,White	Blue	Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,22,Purple	Blue	Aqua,Purple	Blue	Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,24,White	Blue	Yellow,White	Blue	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,26,Purple	Blue	Yellow,Purple	Blue	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,28,White	Green	Aqua,White	Green	Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,30,Purple	Green	Aqua,Purple	Green	Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,32,White	Green	Yellow,White	Green	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,34,Purple	Green	Yellow,Purple	Green	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,36,White	Aqua	Yellow,White	Aqua	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,38,Purple	Aqua	Yellow,Purple	Aqua	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,40,Purple	Orange	Red,Purple	Orange	Red,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,42,Purple	Orange	Blue,Purple	Orange	Blue,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,44,Purple	Orange	Green,Purple	Orange	Green,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,46,Purple	Orange	Aqua,Purple	Orange	Aqua,mh4edit-mit-save-id-en-fallback
weapon_special,18,notes,48,Purple	Orange	Yellow,Purple	Orange	Yellow,mh4edit-mit-save-id-en-fallback
weapon_special,18,recital_effect,1,自身移动速度上升,Movement Speed Up,mh4g-dex-build7
weapon_special,18,recital_effect,2,自身攻击不弹刀,Attack Deflection Prevention,mh4g-dex-build7
weapon_special,18,recital_effect,3,攻击力强化【小】,Attack Boost (S),mh4g-dex-build7
weapon_special,18,recital_effect,4,攻击力强化【大】,Attack Boost (L),mh4g-dex-build7
weapon_special,18,recital_effect,5,攻击力进一步强化,Attack Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,6,防御力强化【小】,Defense Boost (S),mh4g-dex-build7
weapon_special,18,recital_effect,7,防御力强化【大】,Defense Boost (L),mh4g-dex-build7
weapon_special,18,recital_effect,8,防御率进一步强化,Defense Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,9,攻击力＆防御力强化【小】,Attack Boost (S) & Defense Boost (S),mh4g-dex-build7
weapon_special,18,recital_effect,10,攻击力＆防御力进一步强化,Attack Boost Bonus & Defense Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,11,体力增加【小】,Health Boost (S),mh4g-dex-build7
weapon_special,18,recital_effect,12,体力增加【大】,Health Boost (L),mh4g-dex-build7
weapon_special,18,recital_effect,13,回复速度【小】,Recovery Speed Up (S),mh4g-dex-build7
weapon_special,18,recital_effect,14,回复速度【大】,Recovery Speed Up (L),mh4g-dex-build7
weapon_special,18,recital_effect,15,体力回复【小】,Health Recovery (S),mh4g-dex-build7
weapon_special,18,recital_effect,16,体力回复【小】＆解毒,Health Recovery (S) + Antidote,mh4g-dex-build7
weapon_special,18,recital_effect,17,体力回复【中】＆解毒,Health Recovery (M) + Antidote,mh4g-dex-build7
weapon_special,18,recital_effect,18,体力回复【中】＆消臭,Health Recovery (M) + Deodorant,mh4g-dex-build7
weapon_special,18,recital_effect,19,体力回复【大】,Health Recovery (L),mh4g-dex-build7
weapon_special,18,recital_effect,20,火耐性强化【小】,Fire Res Boost (S) + Fireblight Negated (S),mh4g-dex-build7
weapon_special,18,recital_effect,21,火耐性强化【大】,Fire Res Boost (L) + All Fireblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,22,火耐性进一步强化,Fire Res Boost Bonus + All Fireblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,23,水耐性强化【小】,Water Res Boost (S) + Waterblight Negated (S),mh4g-dex-build7
weapon_special,18,recital_effect,24,水耐性强化【大】,Water Res Boost (L) + All Waterblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,25,水耐性进一步强化,Water Res Boost Bonus + All Waterblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,26,雷耐性强化【小】,Thndr Res Boost (S) + Thndrblight Negated (S),mh4g-dex-build7
weapon_special,18,recital_effect,27,雷耐性强化【大】,Thndr Res Boost (L) + All Thndrblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,28,雷耐性进一步强化,Thndr Res Boost Bonus + All Thndrblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,29,冰耐性强化【小】,Ice Res Boost (S) + Iceblight Negated (S),mh4g-dex-build7
weapon_special,18,recital_effect,30,冰耐性强化【大】,Ice Res Boost (L) + All Iceblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,31,冰耐性进一步强化,Ice Res Boost Bonus + All Iceblight Negated,mh4g-dex-build7
weapon_special,18,recital_effect,32,龙耐性强化【小】,Dragon Res Boost (S),mh4g-dex-build7
weapon_special,18,recital_effect,33,龙耐性强化【大】,Dragon Res Boost (L),mh4g-dex-build7
weapon_special,18,recital_effect,34,龙耐性进一步强化,Dragon Res Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,35,麻痹无效,Negate Paralysis,mh4g-dex-build7
weapon_special,18,recital_effect,36,气绝无效,Negate Stun,mh4g-dex-build7
weapon_special,18,recital_effect,37,耐雪 & 耐泥,Snow/Mud Negated,mh4g-dex-build7
weapon_special,18,recital_effect,38,精灵王的加护,Divine Protection,mh4g-dex-build7
weapon_special,18,recital_effect,39,耐震,Tremor Resistance,mh4g-dex-build7
weapon_special,18,recital_effect,40,酷暑无效,Heat Cancel,mh4g-dex-build7
weapon_special,18,recital_effect,41,寒冷无效,Cold Cancel,mh4g-dex-build7
weapon_special,18,recital_effect,42,听觉保护【小】,Hearing Protection (S),mh4g-dex-build7
weapon_special,18,recital_effect,43,听觉保护【大】,Hearing Protection (L),mh4g-dex-build7
weapon_special,18,recital_effect,44,风压无效,Wind Pressure Negated,mh4g-dex-build7
weapon_special,18,recital_effect,45,风压完全无效,All Wind Pressure Negated,mh4g-dex-build7
weapon_special,18,recital_effect,46,听觉保护【小】＆风压无效,Hearing Protection (S) & Wind Pressure Negated,mh4g-dex-build7
weapon_special,18,recital_effect,47,听觉保护【大】＆风压完全无效,Hearing Protection (L) & All Wind Pressure Negated,mh4g-dex-build7
weapon_special,18,recital_effect,48,全属性耐性强化,Blight Resistance Boost,mh4g-dex-build7
weapon_special,18,recital_effect,49,全属性耐性进一步强化,Blight Resistance Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,50,属性异常无效,Blights Negated,mh4g-dex-build7
weapon_special,18,recital_effect,51,全状态异常无效,Abnormal Statuses Negated,mh4g-dex-build7
weapon_special,18,recital_effect,52,属性攻击力强化,Elemental Attack Boost,mh4g-dex-build7
weapon_special,18,recital_effect,53,属性攻击力进一步强化,Elemental Attack Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,54,状态异常攻击强化,Abnormal Status Attack Boost,mh4g-dex-build7
weapon_special,18,recital_effect,55,状态异常攻击进一步强化,Abnormal Status Attack Boost Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,56,会心率UP＆回复【小】,Affinity Up + Health Recovery (S),mh4g-dex-build7
weapon_special,18,recital_effect,57,会心率进一步UP＆回复【小】,Affinity Up Bonus + Health Recovery (S),mh4g-dex-build7
weapon_special,18,recital_effect,58,耐力减少无效【小】,Negate Stamina Use (S),mh4g-dex-build7
weapon_special,18,recital_effect,59,耐力减少无效【大】,Negate Stamina Use (L),mh4g-dex-build7
weapon_special,18,recital_effect,60,耐力减少无效时间延长,Negate Stamina Duration Bonus,mh4g-dex-build7
weapon_special,18,recital_effect,61,千里眼,Psychic,mh4g-dex-build7
weapon_special,18,recital_effect,62,高周波,Sonic Waves,mh4g-dex-build7
weapon_special,18,recital_effect,63,硬直无效,Knockback Protection,mh4g-dex-build7
weapon_special,18,recital_effect,64,全旋律效果延长,Melody Durations Extended,mh4g-dex-build7
weapon_special,18,song_category,1,攻击类,Offensive,mh4g-dex-build7
weapon_special,18,song_category,2,防御类,Defensive,mh4g-dex-build7
weapon_special,18,song_category,3,保护类,Protection,mh4g-dex-build7
weapon_special,18,song_category,4,回复类,Healing,mh4g-dex-build7
weapon_special,18,song_category,5,自身类,User-only,mh4g-dex-build7
weapon_special,18,song_category,6,其他类,Other,mh4g-dex-build7
weapon_special,20,dex_phial,1,强击瓶,Power,mh4g-dex-build7
weapon_special,20,dex_phial,2,麻痹瓶,Para,mh4g-dex-build7
weapon_special,20,dex_phial,3,毒瓶,Poison,mh4g-dex-build7
weapon_special,20,dex_phial,4,灭龙瓶,Dragon,mh4g-dex-build7
weapon_special,20,dex_phial,5,强属性瓶,Element,mh4g-dex-build7
weapon_special,20,dex_phial,6,减气瓶,Exhaust,mh4g-dex-build7
weapon_special,20,dex_phial,7,榴弹瓶,Impact,mh4g-dex-build7
